"Date","AL","AK","AZ","AR","AS","CA","CO","CT","DE","DC","FL","GA","GU","HI","ID","IL","IN","IA","KS","KY","LA","ME","MD","MA","MI","MN","MS","MO","MT","NE","NV","NH","NJ","NM","NY","NC","ND","CM","OH","OK","OR","PA","PR","RI","SC","SD","TN","TX","UT","VT","VA","VI","WA","WV","WI","WY"
"17826","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17827","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17828","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17829","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17830","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17831","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17832","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17833","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17834","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17835","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17836","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17837","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17838","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17839","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17840","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17841","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17842","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17843","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17844","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17845","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17846","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17847","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17848","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17849","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17850","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17851","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17852","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17853","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17854","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17855","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17856","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17857","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17858","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17859","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17860","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17861","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17862","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17863","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17864","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17865","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17866","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17867","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17868","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17869","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17870","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17871","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17872","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17873","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17874","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17875","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17876","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17877","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17878","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17879","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17880","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17881","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17882","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17883","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17884","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17885","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17886","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17887","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17888","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17889","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17890","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17891","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17892","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17893","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17894","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17895","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17896","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17897","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17898","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17899","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17900","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17901","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
"17902","2","2","3","2","2","2","2","1","1","2","2","2","2","2","2","3","2","1","2","2","2","1","2","1","0","2","2","2","2","2","2","0","2","2","2","2","2","2","2","2","2","1","0","2","2","2","2","3","2","2","0","2","2","3","-1","2"
